# tungsten camera trace v1
# frame	x	y	height	yaw	pitch
780	2224.119628906	4339.802246094	268.894989014	-3.533601284	-0.034399971
790	2232.140625000	4342.307128906	268.894989014	-3.704001427	-0.041599970
800	2240.315429688	4343.278808594	268.894989014	-3.893601656	-0.053599969
810	2248.234375000	4343.426269531	268.894989014	-4.054401398	-0.055999968
820	2255.040283203	4347.761718750	268.894989014	-4.220000744	-0.055999968
830	2262.560058594	4350.917968750	268.894989014	-4.390399933	-0.053599969
840	2270.528320312	4352.721191406	268.894989014	-4.572798729	-0.048799969
850	2278.749023438	4353.044433594	268.894989014	-4.755197525	-0.046399970
860	2286.863769531	4351.820800781	268.894989014	-4.954395771	-0.048799969
870	2294.492431641	4348.977050781	268.894989014	-5.153594494	-0.051199969
880	2301.504882812	4344.931640625	268.894989014	-5.290394783	-0.051199969
890	2308.122558594	4340.412109375	268.894989014	-5.316793919	-0.051199969
900	2314.724365234	4335.852539062	268.894989014	-5.316793919	-0.051199969
910	2321.313720703	4331.301757812	268.894989014	-5.316793919	-0.051199969
920	2327.900634766	4326.752441406	268.894989014	-5.316793919	-0.051199969
930	2334.595947266	4322.128417969	268.894989014	-5.316793919	-0.051199969
940	2341.228515625	4317.547851562	268.894989014	-5.316793919	-0.051199969
950	2347.951416016	4312.904785156	268.894989014	-5.316793919	-0.051199969
960	2354.620117188	4308.289062500	273.201995850	-5.321593761	-0.051199969
970	2361.286376953	4303.498046875	278.066864014	-5.347992897	-0.058399968
980	2367.914062500	4298.457031250	283.001495361	-5.369592190	-0.063199967
990	2374.588134766	4293.255371094	288.015533447	-5.376791954	-0.065599971
1000	2381.383300781	4287.933105469	293.130065918	-5.376791954	-0.065599971
1010	2388.321777344	4282.499023438	298.352691650	-5.376791954	-0.065599971
1020	2395.402099609	4276.950683594	303.683013916	-5.379191875	-0.065599971
1030	2402.571533203	4271.308593750	309.089752197	-5.379191875	-0.067999974
1040	2409.855468750	4265.575195312	314.582855225	-5.379191875	-0.067999974
1050	2417.274902344	4259.735839844	320.177947998	-5.379191875	-0.067999974
1060	2424.799316406	4253.812988281	325.852416992	-5.379191875	-0.067999974
1070	2432.426757812	4247.810058594	331.604492188	-5.379191875	-0.067999974
1080	2440.211425781	4241.683105469	332.182373047	-5.379191875	-0.067999974
1090	2447.990966797	4235.560058594	332.182373047	-5.379191875	-0.067999974
1100	2455.777587891	4229.431640625	332.182373047	-5.379191875	-0.067999974
1110	2463.495117188	4223.357910156	332.182373047	-5.379191875	-0.067999974
1120	2471.187988281	4217.303222656	332.182373047	-5.379191875	-0.067999974
1130	2478.866455078	4211.259765625	332.182373047	-5.379191875	-0.067999974
1140	2486.546630859	4205.215332031	332.182373047	-5.379191875	-0.067999974
1150	2494.214355469	4199.181152344	332.182373047	-5.379191875	-0.067999974
1160	2501.878417969	4193.148925781	332.182373047	-5.379191875	-0.067999974
1170	2509.540771484	4187.118164062	332.182373047	-5.379191875	-0.067999974
1180	2517.197021484	4181.092285156	332.182373047	-5.379191875	-0.067999974
1190	2524.840332031	4175.075683594	332.182373047	-5.379191875	-0.067999974
1200	2532.484375000	4169.059570312	332.182373047	-5.379191875	-0.067999974
1210	2540.121582031	4163.048828125	332.182373047	-5.379191875	-0.067999974
1220	2547.868408203	4156.952636719	332.182373047	-5.379191875	-0.067999974
1230	2555.511230469	4150.937500000	332.182373047	-5.379191875	-0.067999974
1240	2563.193359375	4144.891601562	332.182373047	-5.379191875	-0.067999974
1250	2570.815917969	4138.891601562	332.182373047	-5.379191875	-0.067999974
1260	2578.412353516	4132.912109375	332.182373047	-5.379191875	-0.067999974
1270	2585.987548828	4126.949707031	332.182373047	-5.379191875	-0.067999974
1280	2593.553710938	4120.995117188	332.182373047	-5.379191875	-0.067999974
1290	2601.113281250	4115.044921875	332.182373047	-5.379191875	-0.067999974
1300	2608.658203125	4109.106933594	332.182373047	-5.379191875	-0.067999974
1310	2616.185302734	4103.183105469	332.182373047	-5.379191875	-0.067999974
1320	2623.715332031	4097.257324219	332.182373047	-5.379191875	-0.067999974
1330	2631.224365234	4091.346923828	332.182373047	-5.379191875	-0.067999974
1340	2638.718505859	4085.448242188	332.182373047	-5.379191875	-0.067999974
1350	2646.203369141	4079.557128906	332.182373047	-5.379191875	-0.067999974
1360	2653.723388672	4073.638427734	332.182373047	-5.379191875	-0.067999974
1370	2661.264892578	4067.702880859	332.182373047	-5.379191875	-0.067999974
1380	2668.819091797	4061.757568359	332.182373047	-5.379191875	-0.067999974
1390	2676.261474609	4055.899902344	332.182373047	-5.379191875	-0.067999974
1400	2683.670898438	4050.068359375	332.182373047	-5.379191875	-0.067999974
1410	2691.070068359	4044.244628906	332.182373047	-5.379191875	-0.067999974
1420	2698.454345703	4038.432861328	332.182373047	-5.379191875	-0.067999974
1430	2705.824218750	4032.632324219	332.182373047	-5.379191875	-0.067999974
1440	2714.348388672	4030.937744141	332.182373047	-5.405591488	-0.070399977
1450	2723.643066406	4030.941650391	332.182373047	-5.585590363	-0.070399977
1460	2732.675537109	4028.870117188	332.182373047	-5.847190380	-0.070399977
1470	2740.884277344	4024.446289062	332.182373047	-6.096790791	-0.067999974
1480	2748.074462891	4018.389648438	332.182373047	-6.274389744	-0.067999974
1490	2754.359863281	4011.357421875	332.182373047	-6.382390499	-0.067999974
1500	2759.995117188	4003.638671875	332.182373047	-6.485590458	-0.070399977
1510	2764.925781250	3995.489746094	332.182373047	-6.545589447	-0.070399977
1520	2769.489746094	3987.081054688	332.182373047	-6.588788033	-0.070399977
1530	2773.870361328	3978.662353516	332.182373047	-6.588788033	-0.070399977
1540	2782.849365234	3975.829589844	332.182373047	-6.588788033	-0.070399977
1550	2791.813476562	3973.001220703	332.182373047	-6.588788033	-0.070399977
1560	2800.757812500	3970.179687500	332.182373047	-6.588788033	-0.070399977
1570	2809.692626953	3967.360839844	332.182373047	-6.588788033	-0.070399977
1580	2818.605468750	3964.549316406	332.182373047	-6.588788033	-0.070399977
1590	2826.130859375	3960.092529297	332.182373047	-6.588788033	-0.070399977
1600	2830.423828125	3951.843750000	332.182373047	-6.588788033	-0.070399977
1610	2834.889648438	3943.702148438	332.182373047	-6.528788090	-0.055999968
1620	2840.324707031	3936.163330078	332.182373047	-6.365588665	-0.027199972
1630	2847.258056641	3929.968261719	332.182373047	-6.079988956	-0.017599974
1640	2852.686279297	3923.111572266	332.182373047	-5.825588703	-0.015199974
1650	2857.566406250	3915.450683594	332.182373047	-5.621589184	-0.010399975
1660	2863.488525391	3908.760498047	332.182373047	-5.518389225	-0.007999975
1670	2869.892578125	3902.491699219	332.182373047	-5.465590954	-0.007999975
1680	2876.466064453	3896.642822266	332.182373047	-5.422392368	-0.007999975
1690	2883.207519531	3891.066650391	332.182373047	-5.386393547	-0.007999975
1700	2890.098632812	3885.733886719	332.182373047	-5.362394333	-0.010399975
1710	2897.003662109	3880.526367188	332.182373047	-5.355194569	-0.012799975
1720	2903.881591797	3875.380371094	332.182373047	-5.352794647	-0.012799975
1730	2910.726562500	3870.279296875	332.182373047	-5.352794647	-0.012799975
1740	2917.529541016	3865.209716797	332.182373047	-5.352794647	-0.012799975
1750	2924.293701172	3860.169189453	332.182373047	-5.352794647	-0.012799975
1760	2931.013671875	3855.162109375	332.182373047	-5.352794647	-0.012799975
1770	2937.692871094	3850.185058594	332.182373047	-5.352794647	-0.012799975
1780	2944.297851562	3845.263671875	332.182373047	-5.352794647	-0.012799975
1790	2950.858886719	3840.374511719	332.182373047	-5.352794647	-0.012799975
1800	2957.444580078	3835.467041016	332.182373047	-5.352794647	-0.012799975
1810	2963.991943359	3830.585937500	332.182373047	-5.355194569	-0.015199974
1820	2970.406494141	3825.782470703	332.182373047	-5.355194569	-0.017599974
1830	2976.823486328	3820.955078125	332.182373047	-5.357594490	-0.019999973
1840	2983.123779297	3816.201416016	332.182373047	-5.359994411	-0.019999973
1850	2989.330810547	3811.506103516	332.182373047	-5.359994411	-0.022399973
1860	2995.492675781	3806.836181641	332.182373047	-5.362394333	-0.022399973
1870	3001.583740234	3802.205810547	332.182373047	-5.362394333	-0.024799973
1880	3007.602783203	3797.612060547	332.182373047	-5.364794254	-0.024799973
1890	3013.585693359	3793.041015625	332.182373047	-5.364794254	-0.024799973
1900	3019.499755859	3788.523193359	332.182373047	-5.364794254	-0.024799973
1910	3025.354980469	3784.049804688	332.182373047	-5.364794254	-0.027199972
1920	3031.162841797	3779.594970703	332.182373047	-5.367194176	-0.029599972
1930	3036.887695312	3775.186523438	332.182373047	-5.369594097	-0.031999972
1940	3042.561523438	3770.808105469	332.182373047	-5.369594097	-0.031999972
1950	3048.176269531	3766.467285156	332.182373047	-5.371994019	-0.034399971
1960	3053.725830078	3762.163330078	332.182373047	-5.371994019	-0.036799971
1970	3059.203369141	3757.898193359	333.826232910	-5.374393940	-0.041599970
1980	3064.705322266	3753.597656250	337.964721680	-5.376793861	-0.051199969
1990	3070.256347656	3749.217773438	342.154968262	-5.381593704	-0.065599971
2000	3075.674804688	3744.908447266	346.257568359	-5.386393547	-0.077599987
2010	3081.226074219	3740.467529297	350.470275879	-5.388793468	-0.084799998
2020	3086.667724609	3736.089111328	354.609313965	-5.391193390	-0.092000008
2030	3092.143310547	3731.660644531	358.782409668	-5.393593311	-0.101600021
2040	3097.656250000	3727.189208984	362.988800049	-5.395993233	-0.106400028
2050	3103.173828125	3722.694335938	367.205902100	-5.395993233	-0.108800031
2060	3108.757324219	3718.145751953	371.473632812	-5.395993233	-0.111200035
2070	3114.389160156	3713.557861328	375.778015137	-5.395993233	-0.113600038
2080	3120.053710938	3708.920898438	380.115875244	-5.398393154	-0.118400045
2090	3125.767822266	3704.243408203	384.492034912	-5.398393154	-0.120800048
2100	3131.532714844	3699.521728516	388.907836914	-5.400793076	-0.123200051
2110	3137.320068359	3694.760742188	393.348693848	-5.400793076	-0.130400047
2120	3143.131591797	3689.961181641	397.815246582	-5.403192997	-0.137600034
2130	3148.951416016	3685.128906250	402.297821045	-5.405592918	-0.144800022
2140	3154.764892578	3680.278076172	403.194641113	-5.407992840	-0.149600014
2150	3160.522216797	3675.458007812	403.194641113	-5.410392761	-0.154400006
2160	3166.220947266	3670.661376953	403.194641113	-5.412792683	-0.159199998
2170	3171.970214844	3665.815429688	403.194641113	-5.412792683	-0.161599994
2180	3177.552978516	3661.091064453	403.194641113	-5.415192604	-0.163999990
2190	3183.082519531	3656.393554688	403.194641113	-5.417592525	-0.166399986
2200	3188.599609375	3651.697265625	403.194641113	-5.417592525	-0.166399986
2210	3193.999267578	3647.100830078	403.194641113	-5.417592525	-0.166399986
2220	3199.358642578	3642.539306641	403.194641113	-5.417592525	-0.166399986
2230	3204.672119141	3638.016601562	403.194641113	-5.417592525	-0.166399986
2240	3209.959472656	3633.516113281	403.194641113	-5.417592525	-0.166399986
2250	3215.208251953	3629.048339844	403.194641113	-5.417592525	-0.166399986
2260	3220.412841797	3624.617919922	403.194641113	-5.417592525	-0.166399986
2270	3225.624511719	3620.181884766	403.194641113	-5.417592525	-0.166399986
2280	3230.831787109	3615.749267578	403.194641113	-5.417592525	-0.166399986
2290	3236.035400391	3611.306884766	403.194641113	-5.422392368	-0.168799981
2300	3241.198974609	3606.818847656	403.194641113	-5.429592133	-0.175999969
2310	3246.343505859	3602.316650391	403.194641113	-5.431992054	-0.175999969
2320	3251.492675781	3597.803710938	403.194641113	-5.431992054	-0.187999949
2330	3256.633544922	3593.298583984	403.194641113	-5.431992054	-0.187999949
2340	3261.774169922	3588.793701172	403.194641113	-5.431992054	-0.187999949
2350	3266.915039062	3584.288574219	403.194641113	-5.431992054	-0.187999949
2360	3272.062988281	3579.777343750	403.194641113	-5.431992054	-0.187999949
2370	3277.202636719	3575.273437500	403.194641113	-5.431992054	-0.187999949
2380	3282.346435547	3570.765380859	403.194641113	-5.431992054	-0.187999949
2390	3287.488037109	3566.259521484	403.194641113	-5.431992054	-0.187999949
2400	3292.626953125	3561.756347656	403.194641113	-5.431992054	-0.187999949
2410	3297.768066406	3557.250244141	403.194641113	-5.431992054	-0.183199957
2420	3302.895019531	3552.732421875	403.194641113	-5.436791897	-0.175999969
2430	3308.013183594	3548.203125000	403.194641113	-5.436791897	-0.173599973
2440	3313.125000000	3543.668212891	403.194641113	-5.439191818	-0.171199977
2450	3318.231201172	3539.127685547	403.194641113	-5.439191818	-0.168799981
2460	3323.338623047	3534.586181641	403.194641113	-5.439191818	-0.166399986
2470	3328.446044922	3530.044921875	403.194641113	-5.439191818	-0.166399986
2480	3333.552978516	3525.504394531	403.194641113	-5.439191818	-0.166399986
2490	3338.660888672	3520.962890625	403.194641113	-5.439191818	-0.163999990
2500	3343.769042969	3516.420654297	403.194641113	-5.439191818	-0.163999990
2510	3348.876708984	3511.879150391	403.194641113	-5.439191818	-0.163999990
2520	3353.983154297	3507.339111328	403.194641113	-5.439191818	-0.163999990
2530	3359.090820312	3502.797363281	403.194641113	-5.439191818	-0.163999990
2540	3364.199462891	3498.255126953	403.194641113	-5.439191818	-0.163999990
2550	3369.307617188	3493.713134766	403.194641113	-5.439191818	-0.163999990
2560	3374.422851562	3489.165039062	403.194641113	-5.439191818	-0.163999990
2570	3379.532714844	3484.621093750	403.194641113	-5.439191818	-0.163999990
2580	3384.642089844	3480.078125000	403.194641113	-5.439191818	-0.163999990
2590	3389.748779297	3475.537109375	403.194641113	-5.439191818	-0.163999990
2600	3394.863281250	3470.989746094	403.194641113	-5.439191818	-0.163999990
2610	3399.973388672	3466.445800781	403.194641113	-5.439191818	-0.163999990
2620	3405.084960938	3461.898437500	403.194641113	-5.441591740	-0.163999990
2630	3410.183105469	3457.312255859	403.194641113	-5.448791504	-0.171199977
2640	3415.250244141	3452.699218750	403.194641113	-5.453591347	-0.178399965
2650	3420.291992188	3448.062744141	403.194641113	-5.458391190	-0.180799961
2660	3425.318359375	3443.404052734	403.194641113	-5.460791111	-0.183199957
2670	3430.331787109	3438.735107422	403.194641113	-5.463191032	-0.185599953
2680	3435.332275391	3434.069335938	403.194641113	-5.463191032	-0.185599953
2690	3440.325683594	3429.380859375	403.194641113	-5.467990875	-0.187999949
2700	3445.295166016	3424.656250000	403.194641113	-5.477590561	-0.192799941
2710	3450.199462891	3419.856933594	403.194641113	-5.494390011	-0.195199937
2720	3455.001708984	3414.955078125	403.194641113	-5.520789146	-0.199999928
2730	3459.675781250	3409.931884766	403.194641113	-5.542388439	-0.199999928
2740	3464.244384766	3404.804443359	403.194641113	-5.568787575	-0.199999928
2750	3468.654296875	3399.548095703	403.194641113	-5.597586632	-0.199999928
2760	3472.899658203	3394.176269531	403.194641113	-5.628785610	-0.197599933
2770	3476.994384766	3388.690673828	403.194641113	-5.652784824	-0.195199937
2780	3480.979736328	3383.125976562	403.194641113	-5.667184353	-0.192799941
2790	3484.882812500	3377.510009766	403.194641113	-5.683983803	-0.192799941
2800	3488.689697266	3371.825439453	403.194641113	-5.700783253	-0.187999949
2810	3492.407470703	3366.088134766	403.194641113	-5.712782860	-0.180799961
2820	3496.059814453	3360.312744141	403.194641113	-5.724782467	-0.171199977
2830	3499.667968750	3354.503173828	403.194641113	-5.729582310	-0.166399986
2840	3503.244628906	3348.676269531	403.194641113	-5.734382153	-0.163999990
2850	3506.798095703	3342.836425781	403.194641113	-5.739181995	-0.163999990
2860	3510.318115234	3336.975585938	403.194641113	-5.746381760	-0.159199998
2870	3513.802246094	3331.088867188	403.194641113	-5.751181602	-0.149600014
2880	3517.252441406	3325.182617188	403.194641113	-5.755981445	-0.142400026
2890	3520.691894531	3319.251708984	403.194641113	-5.758381367	-0.137600034
2900	3524.122558594	3313.326904297	403.194641113	-5.758381367	-0.137600034
2910	3527.553466797	3307.400878906	403.194641113	-5.758381367	-0.135200039
2920	3530.983886719	3301.476318359	403.194641113	-5.758381367	-0.135200039
2930	3534.415283203	3295.549072266	403.194641113	-5.758381367	-0.132800043
2940	3537.844970703	3289.625244141	403.194641113	-5.758381367	-0.132800043
2950	3541.275146484	3283.700439453	403.194641113	-5.758381367	-0.132800043
2960	3544.702636719	3277.780517578	403.194641113	-5.758381367	-0.132800043
2970	3548.129150391	3271.861572266	403.194641113	-5.758381367	-0.132800043
2980	3551.556396484	3265.942871094	403.194641113	-5.758381367	-0.132800043
2990	3554.980957031	3260.027832031	403.194641113	-5.758381367	-0.132800043
3000	3558.405273438	3254.113525391	403.194641113	-5.758381367	-0.132800043
3010	3561.830322266	3248.197998047	403.194641113	-5.758381367	-0.132800043
3020	3565.259277344	3242.285156250	403.194641113	-5.755981445	-0.132800043
3030	3568.713623047	3236.390136719	403.194641113	-5.751181602	-0.132800043
3040	3572.194335938	3230.505859375	403.194641113	-5.746381760	-0.132800043
3050	3575.697509766	3224.637939453	403.194641113	-5.741581917	-0.132800043
3060	3579.245117188	3218.799072266	403.194641113	-5.734382153	-0.132800043
3070	3582.834472656	3212.979248047	403.194641113	-5.727182388	-0.132800043
3080	3586.463623047	3207.191162109	403.194641113	-5.719982624	-0.132800043
3090	3590.123779297	3201.416015625	403.194641113	-5.715182781	-0.132800043
3100	3593.801757812	3195.658691406	403.194641113	-5.712782860	-0.132800043
3110	3597.491699219	3189.907226562	403.194641113	-5.712782860	-0.132800043
3120	3601.182373047	3184.154541016	403.194641113	-5.712782860	-0.132800043
3130	3604.877685547	3178.394287109	403.194641113	-5.712782860	-0.132800043
3140	3608.574707031	3172.647460938	403.194641113	-5.710382938	-0.132800043
3150	3612.286132812	3166.893310547	403.194641113	-5.710382938	-0.132800043
3160	3616.005371094	3161.154052734	403.194641113	-5.707983017	-0.132800043
3170	3619.733642578	3155.424072266	403.194641113	-5.705583096	-0.132800043
3180	3623.465087891	3149.698486328	403.194641113	-5.705583096	-0.132800043
3190	3627.212158203	3143.985107422	403.194641113	-5.700783253	-0.132800043
3200	3630.977539062	3138.280029297	403.194641113	-5.698383331	-0.132800043
3210	3634.750488281	3132.581054688	403.194641113	-5.698383331	-0.130400047
3220	3638.522460938	3126.883056641	403.194641113	-5.698383331	-0.130400047
3230	3642.294433594	3121.184814453	403.194641113	-5.698383331	-0.130400047
3240	3646.077880859	3115.491943359	403.194641113	-5.695983410	-0.130400047
3250	3649.864257812	3109.802978516	403.194641113	-5.695983410	-0.130400047
3260	3653.666503906	3104.121826172	403.194641113	-5.691183567	-0.130400047
3270	3657.493164062	3098.457275391	403.194641113	-5.686383724	-0.128000051
3280	3661.366699219	3092.820800781	403.194641113	-5.676784039	-0.125600055
3290	3665.298095703	3087.221679688	403.194641113	-5.667184353	-0.125600055
3300	3669.283691406	3081.665283203	403.194641113	-5.657584667	-0.123200051
3310	3673.328125000	3076.147460938	403.194641113	-5.645585060	-0.120800048
3320	3677.418457031	3070.667236328	403.194641113	-5.638385296	-0.120800048
3330	3681.556640625	3065.221435547	403.194641113	-5.628785610	-0.120800048
3340	3685.750244141	3059.817138672	403.194641113	-5.619185925	-0.118400045
3350	3690.015869141	3054.458984375	403.194641113	-5.604786396	-0.118400045
3360	3694.347900391	3049.150146484	403.194641113	-5.592786789	-0.118400045
3370	3698.732910156	3043.900146484	403.194641113	-5.580787182	-0.118400045
3380	3703.187255859	3038.708496094	403.194641113	-5.568787575	-0.118400045
3390	3707.720458984	3033.588623047	403.194641113	-5.551988125	-0.118400045
3400	3712.335937500	3028.541259766	403.194641113	-5.535188675	-0.118400045
3410	3717.029052734	3023.558105469	403.194641113	-5.520789146	-0.118400045
3420	3721.795654297	3018.643554688	403.194641113	-5.506389618	-0.118400045
3430	3726.621337891	3013.788085938	403.194641113	-5.496789932	-0.118400045
3440	3731.483154297	3008.973388672	403.194641113	-5.489590168	-0.118400045
3450	3736.383300781	3004.201416016	403.194641113	-5.479990482	-0.118400045
3460	3741.335937500	2999.478515625	403.194641113	-5.467990875	-0.118400045
3470	3746.351806641	2994.825195312	403.194641113	-5.453591347	-0.118400045
3480	3751.441894531	2990.246582031	403.194641113	-5.439191818	-0.120800048
3490	3756.596191406	2985.742675781	403.194641113	-5.424792290	-0.123200051
3500	3761.825439453	2981.304687500	403.194641113	-5.407992840	-0.123200051
3510	3767.115234375	2976.961669922	403.194641113	-5.391193390	-0.123200051
3520	3772.482177734	2972.705810547	403.194641113	-5.374393940	-0.125600055
3530	3777.954833984	2968.583007812	403.194641113	-5.343194962	-0.125600055
3540	3783.575927734	2964.655029297	403.194641113	-5.307196140	-0.125600055
3550	3789.334716797	2960.945312500	403.194641113	-5.263997555	-0.125600055
3560	3795.250000000	2957.496826172	403.194641113	-5.220798969	-0.125600055
3570	3801.301025391	2954.290527344	403.194641113	-5.184800148	-0.125600055
3580	3807.457031250	2951.277587891	403.194641113	-5.153601170	-0.125600055
3590	3813.705078125	2948.448730469	403.194641113	-5.124802113	-0.125600055
3600	3820.014160156	2945.778076172	403.194641113	-5.103202820	-0.125600055
3610	3826.382080078	2943.225341797	403.194641113	-5.084003448	-0.125600055
3620	3832.808349609	2940.837646484	403.194641113	-5.052804470	-0.125600055
3630	3839.323242188	2938.678710938	403.194641113	-5.012005806	-0.125600055
3640	3845.947753906	2936.831054688	403.194641113	-4.956807613	-0.125600055
3650	3852.689208984	2935.430419922	403.194641113	-4.882409096	-0.128000051
3660	3859.516113281	2934.556640625	403.194641113	-4.805610657	-0.130400047
3670	3866.384521484	2934.163330078	403.194641113	-4.740812778	-0.130400047
3680	3873.258300781	2934.182617188	403.194641113	-4.685614586	-0.132800043
3690	3880.098144531	2934.510498047	403.194641113	-4.649615765	-0.132800043
3700	3886.915771484	2935.085937500	403.194641113	-4.608817101	-0.132800043
3710	3893.703857422	2935.978271484	403.194641113	-4.558418751	-0.132800043
3720	3900.436523438	2937.236083984	403.194641113	-4.498420715	-0.132800043
3730	3907.074707031	2938.898925781	403.194641113	-4.443222523	-0.132800043
3740	3913.624267578	2940.937744141	403.194641113	-4.380824566	-0.132800043
3750	3920.019287109	2943.405273438	403.194641113	-4.316026688	-0.130400047
3760	3926.242675781	2946.284423828	403.194641113	-4.248828888	-0.130400047
3770	3932.280761719	2949.521484375	403.194641113	-4.198430538	-0.128000051
3780	3938.147705078	2953.042968750	403.194641113	-4.148032188	-0.125600055
